,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 20, 2018",0.722183,0.731776,0.635901,0.642551,2339340,405294000
1,"Feb 19, 2018",0.677942,0.799243,0.677942,0.723885,3526600,380466000
2,"Feb 18, 2018",0.769417,0.774059,0.668879,0.67905,2096690,431802000
3,"Feb 17, 2018",0.708112,0.772922,0.7028300000000001,0.768265,2172190,397397000
4,"Feb 16, 2018",0.692724,0.738498,0.671609,0.70927,2468540,388762000
5,"Feb 15, 2018",0.682652,0.702,0.663021,0.685976,2070900,383109000
6,"Feb 14, 2018",0.6294029999999999,0.689647,0.6238020000000001,0.68028,2732930,353226000
7,"Feb 13, 2018",0.664021,0.665442,0.621858,0.631763,974596,372653000
8,"Feb 12, 2018",0.61114,0.66727,0.6079979999999999,0.661362,1539460,342973000
9,"Feb 11, 2018",0.657918,0.660492,0.598792,0.609097,1884400,369225000
10,"Feb 10, 2018",0.702912,0.740682,0.629845,0.657022,2499220,394476000
11,"Feb 09, 2018",0.63721,0.7055819999999999,0.608212,0.7055819999999999,1171380,357604000
12,"Feb 08, 2018",0.58372,0.661312,0.5824779999999999,0.635926,2444270,327585000
13,"Feb 07, 2018",0.631428,0.690928,0.560245,0.5852470000000001,2820540,354359000
14,"Feb 06, 2018",0.5226609999999999,0.6488,0.401363,0.633736,5641320,293319000
15,"Feb 05, 2018",0.675316,0.694185,0.505428,0.5215609999999999,3546640,378989000
16,"Feb 04, 2018",0.8114560000000001,0.838558,0.639261,0.680114,3273390,455391000
17,"Feb 03, 2018",0.7701100000000001,0.843778,0.708613,0.8136439999999999,2856150,432164000
18,"Feb 02, 2018",0.818495,0.8201,0.611892,0.7650680000000001,5879210,459315000
19,"Feb 01, 2018",0.9337770000000001,0.9961770000000001,0.766043,0.8200870000000001,8009750,524007000
20,"Jan 31, 2018",0.9746600000000001,0.976656,0.8896930000000001,0.9263549999999999,5016460,546950000
21,"Jan 30, 2018",1.03,1.13,0.9120299999999999,0.973292,11550200,576874000
22,"Jan 29, 2018",1.06,1.09,1.01,1.03,6378940,596836000
23,"Jan 28, 2018",1.14,1.16,1.06,1.06,7175830,639377000
24,"Jan 27, 2018",1.09,1.16,1.07,1.13,8440320,612520000
25,"Jan 26, 2018",1.08,1.11,0.948542,1.09,10099100,604136000
26,"Jan 25, 2018",1.08,1.16,1.05,1.08,7228330,607511000
27,"Jan 24, 2018",1.0,1.12,0.978575,1.07,9071860,562494000
28,"Jan 23, 2018",0.992499,1.15,0.9007379999999999,1.01,8098120,556960000
29,"Jan 22, 2018",1.1,1.14,0.9358569999999999,0.993002,11088100,616970000
