,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 20, 2018",0.005927,0.006202,0.005508,0.005524,6571130,1088940000
1,"Feb 19, 2018",0.005469,0.00599,0.005447,0.005926,2480580,1004780000
2,"Feb 18, 2018",0.005988,0.006157999999999999,0.005339,0.005527000000000001,1074360,1100240000
3,"Feb 17, 2018",0.0056240000000000005,0.0060409999999999995,0.005575,0.005972,4659480,1033270000
4,"Feb 16, 2018",0.005836,0.005856,0.005338,0.0056359999999999995,5979350,1072160000
5,"Feb 15, 2018",0.005456,0.005952000000000001,0.005323,0.005871,6699430,1002510000
6,"Feb 14, 2018",0.004562,0.005461,0.004557,0.005437,6676900,838247000
7,"Feb 13, 2018",0.004828,0.00485,0.004411,0.004572,2017130,886968000
8,"Feb 12, 2018",0.004381,0.004882,0.00435,0.004797,2267450,804924000
9,"Feb 11, 2018",0.004666,0.004666,0.004226,0.00435,3846800,857198000
10,"Feb 10, 2018",0.004947999999999999,0.0052899999999999996,0.0043950000000000005,0.004675,6272280,909051000
11,"Feb 09, 2018",0.004504,0.004971,0.004294,0.0049369999999999995,6140460,827421000
12,"Feb 08, 2018",0.004118,0.004787,0.004118,0.0045049999999999995,4176950,756510000
13,"Feb 07, 2018",0.004233,0.004787,0.003846,0.004175,3125680,777619000
14,"Feb 06, 2018",0.0034939999999999997,0.004295,0.002837,0.004288,3422330,641825000
15,"Feb 05, 2018",0.004338,0.0044340000000000004,0.003346,0.003472,2329860,797003000
16,"Feb 04, 2018",0.00507,0.005241,0.004192,0.004361,2709190,931295000
17,"Feb 03, 2018",0.004599,0.005224,0.004219,0.005065,3513880,844862000
18,"Feb 02, 2018",0.005052,0.005052,0.0036780000000000003,0.004582999999999999,4928310,928028000
19,"Feb 01, 2018",0.005961,0.006052,0.0048270000000000006,0.005076,4635950,1095000000
20,"Jan 31, 2018",0.006033,0.006056000000000001,0.005622,0.005925,6734050,1108270000
21,"Jan 30, 2018",0.006993000000000001,0.007014,0.005832,0.006063000000000001,6197140,1284580000
22,"Jan 29, 2018",0.0073420000000000004,0.007465,0.006847,0.007014,8559280,1348690000
23,"Jan 28, 2018",0.007379000000000001,0.007591,0.00728,0.007370999999999999,6975970,1355520000
24,"Jan 27, 2018",0.007070999999999999,0.007575,0.007025,0.007333,6410040,1298790000
25,"Jan 26, 2018",0.006586,0.007615,0.006324000000000001,0.0071790000000000005,8430710,1209720000
26,"Jan 25, 2018",0.006657,0.0068709999999999995,0.006384,0.006591,6331000,1222740000
27,"Jan 24, 2018",0.00624,0.006701,0.006068,0.006558,6688380,1146220000
28,"Jan 23, 2018",0.006254,0.006551,0.005736,0.0062439999999999996,5785590,1148770000
29,"Jan 22, 2018",0.0067870000000000005,0.007209,0.005787,0.006261,7879040,1246570000
