,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 28, 2018",3.81,3.86,3.51,3.6,2011650,384179000
1,"Feb 27, 2018",3.78,3.96,3.71,3.81,2417360,381120000
2,"Feb 26, 2018",3.73,3.88,3.67,3.78,2098460,375807000
3,"Feb 25, 2018",3.69,3.76,3.57,3.71,1212330,371720000
4,"Feb 24, 2018",4.0,4.1,3.53,3.66,1508880,403162000
5,"Feb 23, 2018",3.77,4.04,3.7,3.99,2478910,380150000
6,"Feb 22, 2018",4.17,4.23,3.61,3.78,1720080,420489000
7,"Feb 21, 2018",4.25,4.36,4.01,4.21,3060810,427970000
8,"Feb 20, 2018",4.72,4.74,4.19,4.22,4660170,475758000
9,"Feb 19, 2018",4.63,4.8,4.61,4.71,3288740,466504000
10,"Feb 18, 2018",5.09,5.13,4.53,4.67,3792090,513059000
11,"Feb 17, 2018",4.92,5.24,4.86,5.06,7697380,495299000
12,"Feb 16, 2018",5.03,5.03,4.74,4.91,3728800,506127000
13,"Feb 15, 2018",4.49,5.09,4.47,5.07,11593800,451535000
14,"Feb 14, 2018",4.15,4.5,4.08,4.48,4680770,417331000
15,"Feb 13, 2018",4.1,4.17,3.93,4.16,3751020,412325000
16,"Feb 12, 2018",3.85,4.18,3.84,4.09,1926800,386962000
17,"Feb 11, 2018",4.14,4.14,3.61,3.83,2183820,416738000
18,"Feb 10, 2018",4.31,4.72,3.83,4.11,5238780,433729000
19,"Feb 09, 2018",3.86,4.38,3.72,4.33,8354370,388083000
20,"Feb 08, 2018",3.53,4.0,3.53,3.87,3197890,354296000
21,"Feb 07, 2018",3.79,3.99,3.38,3.53,3512190,371668000
22,"Feb 06, 2018",3.2,3.82,2.53,3.8,4501820,314007000
23,"Feb 05, 2018",4.21,4.29,2.98,3.15,4496080,412879000
24,"Feb 04, 2018",4.95,5.07,3.9,4.22,2017790,484985000
25,"Feb 03, 2018",4.56,5.11,4.26,4.95,3978910,446654000
26,"Feb 02, 2018",4.78,4.78,3.71,4.53,5250790,468386000
27,"Feb 01, 2018",5.66,5.74,4.49,4.82,4782920,554944000
28,"Jan 31, 2018",5.44,6.23,5.12,5.68,10352200,533381000
29,"Jan 30, 2018",6.67,6.74,5.32,5.47,6822120,653965000
30,"Jan 29, 2018",6.63,6.71,6.16,6.69,6356180,649538000
31,"Jan 28, 2018",6.6,6.79,6.56,6.64,4881880,646497000
32,"Jan 27, 2018",6.79,6.84,6.43,6.58,3968320,665486000
33,"Jan 26, 2018",7.34,7.4,6.08,6.8,7686920,719085000
34,"Jan 25, 2018",6.69,7.56,6.68,7.38,17249700,655317000
35,"Jan 24, 2018",6.02,6.73,5.82,6.64,17489200,589579000
36,"Jan 23, 2018",5.39,6.63,5.06,6.04,18838800,528549000
37,"Jan 22, 2018",5.99,6.27,5.09,5.44,6297530,586849000
38,"Jan 21, 2018",7.24,7.46,5.75,5.9,14205300,709006000
39,"Jan 20, 2018",6.52,7.37,6.52,7.1,18371200,638987000
40,"Jan 19, 2018",6.38,6.95,6.01,6.5,13964200,625559000
41,"Jan 18, 2018",6.2,6.84,5.66,6.4,9283420,607938000
42,"Jan 17, 2018",5.64,6.47,4.2,6.17,10234900,552392000
43,"Jan 16, 2018",7.81,7.81,4.42,5.71,16284500,765231000
44,"Jan 15, 2018",8.01,8.39,7.61,7.79,16063700,785212000
45,"Jan 14, 2018",9.02,9.09,7.61,8.2,6470570,883965000
46,"Jan 13, 2018",8.95,9.4,8.7,9.03,9598570,876738000
47,"Jan 12, 2018",8.19,9.13,7.84,9.0,10073300,802602000
48,"Jan 11, 2018",10.26,10.33,7.61,8.09,26056400,1005740000
49,"Jan 10, 2018",9.47,10.78,8.79,10.29,47874500,927796000
50,"Jan 09, 2018",7.96,10.91,7.94,9.42,63507700,780198000
51,"Jan 08, 2018",8.05,8.31,6.7,7.98,18495700,788470000
52,"Jan 07, 2018",7.82,8.54,7.6,8.05,21368600,765967000
53,"Jan 06, 2018",6.85,7.94,6.37,7.86,16974400,671605000
54,"Jan 05, 2018",7.03,7.75,6.41,6.81,22767100,689209000
55,"Jan 04, 2018",7.6,7.66,6.85,7.12,22264600,744548000
56,"Jan 03, 2018",7.87,8.03,7.14,7.59,18263600,771084000
57,"Jan 02, 2018",7.58,8.47,6.99,7.87,27221700,743014000
58,"Jan 01, 2018",7.04,7.79,6.74,7.61,19811000,689511000
59,"Dec 31, 2017",6.74,7.21,6.36,7.04,12313300,659951000
60,"Dec 30, 2017",7.93,7.93,6.17,6.64,11589400,776676000
61,"Dec 29, 2017",6.92,7.95,6.7,7.88,20619200,677831000
62,"Dec 28, 2017",7.5,7.7,6.1,6.85,12237300,734666000
63,"Dec 27, 2017",7.72,7.84,7.1,7.41,16932900,756505000
64,"Dec 26, 2017",7.23,8.52,7.16,7.85,23922600,708818000
65,"Dec 25, 2017",6.39,7.69,6.11,7.16,23011600,625699000
66,"Dec 24, 2017",6.71,6.83,5.47,6.36,13022700,657132000
67,"Dec 23, 2017",5.89,7.43,5.84,6.62,11832700,576833000
68,"Dec 22, 2017",7.89,8.2,4.23,5.81,14696000,773220000
69,"Dec 21, 2017",7.44,9.11,7.33,7.89,20930800,728526000
70,"Dec 20, 2017",6.33,8.64,5.41,7.4,43849700,620382000
71,"Dec 19, 2017",6.89,7.25,5.88,6.34,16029900,674691000
72,"Dec 18, 2017",6.05,6.93,5.64,6.93,17147600,593180000
73,"Dec 17, 2017",5.02,6.45,4.97,5.99,29273600,491969000
74,"Dec 16, 2017",4.27,5.12,4.27,5.04,13104400,418403000
75,"Dec 15, 2017",4.56,4.63,4.03,4.28,9253540,446392000
76,"Dec 14, 2017",4.43,4.8,4.27,4.53,9579810,433807000
77,"Dec 13, 2017",4.34,4.86,4.06,4.45,11614400,425266000
78,"Dec 12, 2017",3.8,4.39,3.71,4.32,13228600,371980000
79,"Dec 11, 2017",3.48,3.89,3.45,3.78,8713230,340507000
80,"Dec 10, 2017",3.81,3.81,3.22,3.49,7807360,372977000
81,"Dec 09, 2017",4.04,4.13,3.51,3.8,8255300,395911000
82,"Dec 08, 2017",3.65,4.31,3.28,3.96,11599200,357834000
83,"Dec 07, 2017",4.16,4.44,3.62,3.7,15282900,407261000
84,"Dec 06, 2017",4.69,4.82,3.96,4.19,19105200,459564000
85,"Dec 05, 2017",4.17,4.93,4.11,4.64,19105600,408746000
86,"Dec 04, 2017",4.07,4.21,3.74,4.19,11746700,398689000
87,"Dec 03, 2017",3.66,4.44,3.66,4.04,17631100,358291000
88,"Dec 02, 2017",3.45,3.65,3.27,3.65,7644860,338418000
89,"Dec 01, 2017",3.09,3.44,2.99,3.44,5403540,302340000
90,"Nov 30, 2017",2.93,3.23,2.76,3.1,5214380,287214000
91,"Nov 29, 2017",3.43,3.48,2.82,2.88,8716500,336292000
92,"Nov 28, 2017",3.79,3.82,3.44,3.45,8862270,370914000
93,"Nov 27, 2017",3.5,4.04,3.39,3.8,11968500,343170000
94,"Nov 26, 2017",3.17,3.61,3.16,3.51,8287350,311069000
95,"Nov 25, 2017",3.06,3.24,3.02,3.18,5464570,299964000
96,"Nov 24, 2017",3.0,3.12,2.88,3.07,4458740,293677000
97,"Nov 23, 2017",3.11,3.14,2.9,2.99,4745500,304618000
98,"Nov 22, 2017",3.1,3.16,3.02,3.11,4599140,303546000
99,"Nov 21, 2017",3.14,3.16,2.93,3.09,4817970,307452000
100,"Nov 20, 2017",3.14,3.22,3.09,3.13,4333500,307463000
101,"Nov 19, 2017",3.22,3.38,3.05,3.18,5664570,315223000
102,"Nov 18, 2017",2.92,3.5,2.87,3.22,7024050,286411000
103,"Nov 17, 2017",3.14,3.22,2.81,3.03,5244370,308108000
104,"Nov 16, 2017",3.2,3.38,3.04,3.12,6284450,313749000
105,"Nov 15, 2017",3.22,3.34,3.05,3.18,6393910,315227000
106,"Nov 14, 2017",2.92,3.27,2.92,3.2,5482700,286335000
107,"Nov 13, 2017",2.55,3.02,2.55,2.92,4343960,250323000
