,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 28, 2018",27.94,28.4,26.19,26.22,98749300,2065060000
1,"Feb 27, 2018",28.98,29.5,27.91,28.0,152214000,2142110000
2,"Feb 26, 2018",25.99,29.94,25.01,28.81,263836000,1921130000
3,"Feb 25, 2018",26.51,26.58,25.02,25.94,74345300,1959450000
4,"Feb 24, 2018",28.11,28.88,25.75,26.6,109964000,2077340000
5,"Feb 23, 2018",26.25,28.1,25.04,28.1,127678000,1940130000
6,"Feb 22, 2018",28.53,29.11,25.56,26.37,135016000,2108060000
7,"Feb 21, 2018",30.88,30.92,27.85,28.56,176591000,2281560000
8,"Feb 20, 2018",32.72,33.41,31.02,31.11,203359000,2417680000
9,"Feb 19, 2018",31.41,32.93,31.19,32.66,197224000,2321060000
10,"Feb 18, 2018",33.47,33.68,29.97,31.24,181070000,2473010000
11,"Feb 17, 2018",33.17,33.69,32.67,33.56,178525000,2450940000
12,"Feb 16, 2018",33.03,33.95,31.99,33.02,166522000,2440380000
13,"Feb 15, 2018",32.42,33.53,31.91,33.06,222910000,2394940000
14,"Feb 14, 2018",30.04,32.62,29.99,32.55,334300000,2219240000
15,"Feb 13, 2018",30.21,30.46,28.55,30.11,242714000,2231570000
16,"Feb 12, 2018",27.58,30.81,27.58,30.13,212954000,2037250000
17,"Feb 11, 2018",30.21,30.21,26.26,27.48,258212000,2231910000
18,"Feb 10, 2018",30.83,34.59,29.09,30.27,421275000,2277460000
19,"Feb 09, 2018",27.79,31.59,25.98,31.16,618154000,2052790000
20,"Feb 08, 2018",21.95,27.38,21.95,26.48,276759000,1621640000
21,"Feb 07, 2018",24.09,24.53,20.99,21.78,238850000,1779020000
22,"Feb 06, 2018",20.93,24.32,16.67,24.05,386634000,1545600000
23,"Feb 05, 2018",26.24,26.76,19.64,20.54,200730000,1937850000
24,"Feb 04, 2018",29.72,30.68,25.38,26.19,219327000,2195080000
25,"Feb 03, 2018",30.39,31.62,25.77,29.93,305047000,2244470000
26,"Feb 02, 2018",35.56,35.56,22.31,30.26,566508000,2626060000
27,"Feb 01, 2018",42.1,42.1,34.71,35.68,371498000,3108800000
28,"Jan 31, 2018",37.3,42.38,34.62,42.12,437472000,2754250000
29,"Jan 30, 2018",43.6,43.64,36.71,37.33,275840000,3219350000
30,"Jan 29, 2018",43.84,45.51,42.33,43.41,412998000,3236940000
31,"Jan 28, 2018",39.74,44.08,39.74,43.76,346952000,2934440000
32,"Jan 27, 2018",39.77,40.48,38.15,39.58,228016000,2936640000
33,"Jan 26, 2018",40.41,41.73,35.83,39.7,378512000,2983480000
34,"Jan 25, 2018",40.93,41.98,39.68,40.72,330419000,3021830000
35,"Jan 24, 2018",39.05,42.4,38.25,40.51,412605000,2883110000
36,"Jan 23, 2018",40.03,41.09,35.62,39.15,455691000,2955640000
37,"Jan 22, 2018",43.19,43.95,36.59,39.97,665031000,3188600000
38,"Jan 21, 2018",51.71,51.79,40.91,42.82,1472770000,3817440000
39,"Jan 20, 2018",39.22,51.26,39.11,51.26,1389340000,2895050000
40,"Jan 19, 2018",36.97,41.46,36.19,39.19,594885000,2728690000
41,"Jan 18, 2018",36.05,39.91,34.23,37.37,731389000,2661040000
42,"Jan 17, 2018",35.54,37.99,27.63,36.47,1005590000,2623560000
43,"Jan 16, 2018",52.23,52.23,28.97,36.03,976913000,3855430000
44,"Jan 15, 2018",54.07,58.28,52.18,52.58,1558480000,3990880000
45,"Jan 14, 2018",54.83,55.07,48.35,54.08,758722000,4046680000
46,"Jan 13, 2018",50.45,56.27,50.37,54.7,881216000,3723670000
47,"Jan 12, 2018",46.01,51.92,44.42,50.41,764812000,3395810000
48,"Jan 11, 2018",53.65,53.83,43.68,45.75,732454000,3959310000
49,"Jan 10, 2018",53.42,56.36,49.9,54.08,853001000,3942310000
50,"Jan 09, 2018",55.78,58.38,52.09,53.21,837431000,4116560000
51,"Jan 08, 2018",86.17,89.11,49.96,55.98,1023570000,6358230000
52,"Jan 07, 2018",94.06,106.88,83.57,85.77,1707140000,6940930000
53,"Jan 06, 2018",62.95,105.41,59.95,94.67,1998570000,4644760000
54,"Jan 05, 2018",57.39,70.89,54.79,62.7,1356740000,4234740000
55,"Jan 04, 2018",59.06,61.48,55.95,57.47,744457000,4357860000
56,"Jan 03, 2018",60.54,61.01,57.29,59.09,673650000,4466390000
57,"Jan 02, 2018",61.19,62.46,59.75,60.72,597468000,4514720000
58,"Jan 01, 2018",62.31,64.08,59.87,60.88,708818000,4597210000
59,"Dec 31, 2017",60.2,65.01,59.2,62.4,690938000,4441130000
60,"Dec 30, 2017",58.68,67.69,54.36,60.49,1203780000,4329060000
61,"Dec 29, 2017",56.35,60.47,53.33,58.71,876085000,4156560000
62,"Dec 28, 2017",54.44,56.64,46.41,56.23,838698000,4015530000
63,"Dec 27, 2017",55.76,56.39,52.72,54.11,539542000,4113280000
64,"Dec 26, 2017",58.22,59.99,55.42,55.95,652554000,4294180000
65,"Dec 25, 2017",54.0,59.79,51.23,58.09,976115000,3982900000
66,"Dec 24, 2017",56.71,57.37,49.0,53.64,692470000,4182730000
67,"Dec 23, 2017",50.84,60.2,50.71,57.26,913925000,3749710000
68,"Dec 22, 2017",63.27,63.27,36.35,49.48,1101630000,4665870000
69,"Dec 21, 2017",63.82,69.24,56.87,62.23,905593000,4706660000
70,"Dec 20, 2017",67.72,69.07,57.71,63.64,1025680000,4994350000
71,"Dec 19, 2017",51.96,77.75,51.3,67.75,2134470000,3831880000
72,"Dec 18, 2017",29.66,56.06,27.84,51.85,2427870000,2187330000
73,"Dec 17, 2017",29.19,30.3,28.63,29.62,399361000,2152090000
74,"Dec 16, 2017",30.15,31.53,28.48,29.0,609254000,2222900000
75,"Dec 15, 2017",20.68,32.65,17.69,30.54,1227400000,1524900000
76,"Dec 14, 2017",17.16,20.63,17.02,20.48,389613000,1264910000
77,"Dec 13, 2017",14.81,19.29,14.8,17.31,541413000,1091760000
78,"Dec 12, 2017",13.57,15.12,13.28,14.76,253559000,1000140000
79,"Dec 11, 2017",11.02,14.6,11.0,13.55,218917000,812116000
80,"Dec 10, 2017",12.09,12.09,10.74,11.05,106888000,891217000
81,"Dec 09, 2017",12.77,12.77,11.54,12.08,124125000,941021000
82,"Dec 08, 2017",12.53,13.06,11.99,12.79,153972000,923477000
83,"Dec 07, 2017",11.95,14.93,11.67,12.56,262721000,880877000
84,"Dec 06, 2017",13.12,13.14,11.86,11.96,136931000,967196000
