,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 20, 2018",0.390942,0.404329,0.377539,0.378779,281250000,10136000000
1,"Feb 19, 2018",0.38693,0.396608,0.38622399999999996,0.391472,169966000,10032000000
2,"Feb 18, 2018",0.41835500000000003,0.42001000000000005,0.380787,0.38561799999999996,251314000,10846700000
3,"Feb 17, 2018",0.402403,0.42807399999999995,0.40105599999999997,0.419883,341415000,10433100000
4,"Feb 16, 2018",0.410142,0.412404,0.392676,0.40381,192420000,10633800000
5,"Feb 15, 2018",0.394671,0.416687,0.389937,0.409368,348342000,10232700000
6,"Feb 14, 2018",0.373766,0.401321,0.370393,0.396908,299009000,9690670000
7,"Feb 13, 2018",0.383436,0.387018,0.35991999999999996,0.373314,225695000,9941370000
8,"Feb 12, 2018",0.372595,0.393307,0.372595,0.384315,243039000,9660290000
9,"Feb 11, 2018",0.405104,0.405196,0.363624,0.369769,331944000,10503200000
10,"Feb 10, 2018",0.386671,0.462766,0.385368,0.40587199999999996,951824000,10025200000
11,"Feb 09, 2018",0.352848,0.394133,0.342911,0.391602,401271000,9148310000
12,"Feb 08, 2018",0.344464,0.367504,0.33682199999999995,0.356584,346383000,8930940000
13,"Feb 07, 2018",0.367267,0.377219,0.332507,0.340447,679744000,9522150000
14,"Feb 06, 2018",0.33120900000000003,0.37871900000000003,0.266523,0.369753,1338390000,8587280000
15,"Feb 05, 2018",0.385044,0.399523,0.319646,0.327371,658548000,9983060000
16,"Feb 04, 2018",0.43386499999999995,0.48013999999999996,0.369823,0.379303,814754000,11248900000
17,"Feb 03, 2018",0.400965,0.5016390000000001,0.330815,0.43883599999999995,1404500000,10395800000
18,"Feb 02, 2018",0.41946000000000006,0.41946000000000006,0.27473400000000003,0.390534,1438810000,10875400000
19,"Feb 01, 2018",0.515912,0.5353220000000001,0.412045,0.42167200000000005,595624000,13376100000
20,"Jan 31, 2018",0.527598,0.5502520000000001,0.471337,0.519315,505904000,13679100000
21,"Jan 30, 2018",0.624799,0.624799,0.523418,0.531913,359622000,16199200000
22,"Jan 29, 2018",0.669373,0.669373,0.6207600000000001,0.623204,238318000,17354900000
23,"Jan 28, 2018",0.62056,0.681946,0.62056,0.6702859999999999,325146000,16089300000
24,"Jan 27, 2018",0.6234770000000001,0.6329560000000001,0.5952689999999999,0.616833,331309000,16164900000
25,"Jan 26, 2018",0.633903,0.652848,0.566218,0.623382,810062000,16435300000
26,"Jan 25, 2018",0.629337,0.6830229999999999,0.62156,0.637495,654814000,16316900000
27,"Jan 24, 2018",0.563369,0.636009,0.5447529999999999,0.622208,689838000,14606500000
28,"Jan 23, 2018",0.566537,0.5922310000000001,0.5200130000000001,0.56307,375958000,14688600000
29,"Jan 22, 2018",0.614983,0.6314850000000001,0.521889,0.570458,522984000,15944700000
