,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 20, 2018",3.3,3.36,2.77,2.79,16192500,609011000
1,"Feb 19, 2018",3.15,3.39,3.15,3.3,29908600,581659000
2,"Feb 18, 2018",4.1,4.49,3.13,3.16,29905700,755908000
3,"Feb 17, 2018",2.82,4.07,2.56,4.07,27954500,520092000
4,"Feb 16, 2018",3.05,3.19,2.76,2.82,20006100,562790000
5,"Feb 15, 2018",2.44,3.35,2.38,3.07,26750000,449488000
6,"Feb 14, 2018",3.38,3.54,2.39,2.42,32664600,623298000
7,"Feb 13, 2018",3.15,3.62,2.95,3.39,34030400,581325000
8,"Feb 12, 2018",2.49,3.11,2.49,3.11,21913200,459017000
9,"Feb 11, 2018",2.49,2.55,2.28,2.47,17442800,458758000
10,"Feb 10, 2018",2.47,2.67,2.32,2.5,16386100,454917000
11,"Feb 09, 2018",1.99,2.48,1.79,2.45,5684530,367311000
12,"Feb 08, 2018",1.9,2.24,1.87,1.98,2617040,350159000
13,"Feb 07, 2018",1.73,2.1,1.62,1.9,3828630,319305000
14,"Feb 06, 2018",1.29,1.86,1.15,1.74,4679520,237620000
15,"Feb 05, 2018",1.62,1.68,1.2,1.29,4275670,299208000
16,"Feb 04, 2018",1.55,1.97,1.47,1.62,6036520,286566000
17,"Feb 03, 2018",1.44,1.7,1.33,1.54,4667890,265229000
18,"Feb 02, 2018",1.48,1.71,1.27,1.43,5709550,272820000
19,"Feb 01, 2018",1.99,2.25,1.38,1.47,3699570,366257000
20,"Jan 31, 2018",1.59,2.77,1.5,1.95,9967260,293182000
21,"Jan 30, 2018",1.11,1.76,1.05,1.6,7961140,204506000
22,"Jan 29, 2018",0.801373,1.31,0.768671,1.11,5329130,147813000
23,"Jan 28, 2018",0.68743,0.818189,0.6811590000000001,0.8034899999999999,1817180,126796000
24,"Jan 27, 2018",0.7117140000000001,0.720134,0.663723,0.684194,2009000,131276000
25,"Jan 26, 2018",0.775564,0.805321,0.662642,0.7122539999999999,1453820,143053000
26,"Jan 25, 2018",0.7339289999999999,0.801984,0.723298,0.777644,2546910,135373000
27,"Jan 24, 2018",0.747848,0.807297,0.7269479999999999,0.728294,1833720,137941000
28,"Jan 23, 2018",0.7692939999999999,0.799124,0.7015170000000001,0.7488239999999999,2006270,141896000
29,"Jan 22, 2018",0.821366,0.8527540000000001,0.718604,0.771954,2719930,151501000
