,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 20, 2018",1.02,1.05,0.961375,0.962888,5950770,356271000
1,"Feb 19, 2018",0.972089,1.04,0.972089,1.02,5598330,340231000
2,"Feb 18, 2018",1.07,1.07,0.9565290000000001,0.973036,5162380,373063000
3,"Feb 17, 2018",0.967879,1.06,0.9649280000000001,1.06,5323920,338758000
4,"Feb 16, 2018",0.950052,0.972492,0.9336459999999999,0.9689270000000001,4039720,332518000
5,"Feb 15, 2018",0.943533,0.9663069999999999,0.919916,0.950844,5403890,330236000
6,"Feb 14, 2018",0.851883,0.94689,0.851883,0.943823,5146450,298159000
7,"Feb 13, 2018",0.897051,0.899058,0.8364450000000001,0.852987,3634480,313968000
8,"Feb 12, 2018",0.842562,0.905486,0.842326,0.896142,4594740,294897000
9,"Feb 11, 2018",0.867828,0.874084,0.790082,0.8397319999999999,3854840,303740000
10,"Feb 10, 2018",0.955608,0.9862559999999999,0.8311860000000001,0.8708879999999999,5798290,334463000
11,"Feb 09, 2018",0.835382,0.9583969999999999,0.809171,0.9559209999999999,3464780,292384000
12,"Feb 08, 2018",0.7799,0.8756379999999999,0.779682,0.8327979999999999,4804810,272965000
13,"Feb 07, 2018",0.793675,0.900891,0.730201,0.78551,8706400,277786000
14,"Feb 06, 2018",0.668145,0.8057439999999999,0.540195,0.8039729999999999,12357500,233851000
15,"Feb 05, 2018",0.852295,0.8610469999999999,0.630162,0.6642319999999999,9370440,298303000
16,"Feb 04, 2018",1.05,1.05,0.8233940000000001,0.8564719999999999,8638730,368083000
17,"Feb 03, 2018",0.9356190000000001,1.07,0.8814489999999999,1.04,9776650,327467000
18,"Feb 02, 2018",1.01,1.01,0.74628,0.931709,15983000,352551000
19,"Feb 01, 2018",1.2,1.22,0.9590420000000001,1.01,16254600,421547000
20,"Jan 31, 2018",1.23,1.23,1.15,1.2,16543700,431844000
21,"Jan 30, 2018",1.45,1.49,1.18,1.23,23668200,508123000
22,"Jan 29, 2018",1.61,1.61,1.44,1.46,15089500,562217000
23,"Jan 28, 2018",1.51,1.61,1.5,1.6,17907900,527464000
24,"Jan 27, 2018",1.4,1.55,1.38,1.5,13827500,488950000
25,"Jan 26, 2018",1.44,1.49,1.25,1.39,21466900,504487000
26,"Jan 25, 2018",1.51,1.53,1.42,1.44,15879300,527758000
27,"Jan 24, 2018",1.39,1.52,1.31,1.5,19406500,487221000
28,"Jan 23, 2018",1.48,1.5,1.25,1.39,25107600,517684000
29,"Jan 22, 2018",1.66,1.69,1.34,1.48,20758000,581633000
