,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 28, 2018",0.009492,0.009502,0.008251999999999999,0.008251999999999999,15891700,273078000
1,"Feb 27, 2018",0.010104,0.010104,0.009302,0.009606,17084900,290661000
2,"Feb 26, 2018",0.010026,0.010882,0.009792,0.010177,28506700,288425000
3,"Feb 25, 2018",0.010608,0.011944,0.009521,0.010056,63700100,305157000
4,"Feb 24, 2018",0.009639,0.011086,0.009579,0.010676999999999999,43162400,277268000
5,"Feb 23, 2018",0.008621,0.010341,0.007987000000000001,0.009851,34756000,247976000
6,"Feb 22, 2018",0.009478,0.010006000000000001,0.008351,0.008574,17764100,272608000
7,"Feb 21, 2018",0.010036,0.011023999999999999,0.008876,0.009533,54710800,288659000
8,"Feb 20, 2018",0.007594,0.012066,0.0071,0.009879,112243000,218370000
9,"Feb 19, 2018",0.007381,0.007968000000000001,0.007361,0.007484,1471970,212242000
10,"Feb 18, 2018",0.008217,0.008495,0.0073620000000000005,0.007519,1599690,236283000
11,"Feb 17, 2018",0.0077599999999999995,0.008392,0.007651000000000001,0.008199,2008600,223128000
12,"Feb 16, 2018",0.00807,0.008206,0.007528,0.007845,1673010,232044000
13,"Feb 15, 2018",0.007673999999999999,0.008162,0.007495,0.008098000000000001,2075020,220631000
14,"Feb 14, 2018",0.00647,0.007817000000000001,0.006431,0.007668,3425160,186029000
15,"Feb 13, 2018",0.006756,0.0067870000000000005,0.006324000000000001,0.006488,1128910,194244000
16,"Feb 12, 2018",0.006154,0.006894,0.006067,0.00675,1117430,176936000
17,"Feb 11, 2018",0.0065060000000000005,0.00655,0.00575,0.0060490000000000006,994505,186992000
18,"Feb 10, 2018",0.006620999999999999,0.007143000000000001,0.006177,0.006503,2007490,190302000
19,"Feb 09, 2018",0.006109000000000001,0.00685,0.005704,0.006679000000000001,2060010,175571000
20,"Feb 08, 2018",0.005902,0.006807,0.005824,0.006138,3182880,169613000
21,"Feb 07, 2018",0.00615,0.006934,0.005419,0.005863,2679380,176760000
22,"Feb 06, 2018",0.005055,0.006295,0.00418,0.006204,3339890,145269000
23,"Feb 05, 2018",0.006483,0.006673999999999999,0.004790999999999999,0.005055,2641780,186321000
24,"Feb 04, 2018",0.007689,0.00793,0.006213000000000001,0.006628,2791290,220970000
25,"Feb 03, 2018",0.007306999999999999,0.008112000000000001,0.006397,0.007648,5781240,209996000
26,"Feb 02, 2018",0.007353,0.007615,0.005241,0.007278,4880270,211334000
27,"Feb 01, 2018",0.008967000000000001,0.009366,0.006653,0.007377,3682130,257711000
28,"Jan 31, 2018",0.009231999999999999,0.009555,0.008583,0.008843,4339240,265261000
29,"Jan 30, 2018",0.011082,0.011082,0.009172,0.009303,3362160,318416000
30,"Jan 29, 2018",0.011729999999999999,0.011914,0.010785,0.010893,2658930,337039000
31,"Jan 28, 2018",0.011892,0.012418,0.011641,0.011823,3276890,341692000
32,"Jan 27, 2018",0.011798000000000001,0.012704,0.011172,0.011843000000000001,6767200,338978000
33,"Jan 26, 2018",0.010496,0.012015999999999999,0.009755,0.011977,5025740,301575000
34,"Jan 25, 2018",0.011287,0.011516,0.010194,0.010620000000000001,4822310,324302000
35,"Jan 24, 2018",0.010942,0.011573,0.010565,0.011134,3006670,314397000
36,"Jan 23, 2018",0.010922,0.011904999999999999,0.010101,0.010939,3968120,313814000
37,"Jan 22, 2018",0.011637999999999999,0.012768,0.009683,0.010968,5704550,334365000
38,"Jan 21, 2018",0.01405,0.014711000000000002,0.011267000000000001,0.011606,5847200,403564000
39,"Jan 20, 2018",0.014372,0.015281,0.013841999999999998,0.013912,7202110,412814000
40,"Jan 19, 2018",0.015203,0.016103,0.013221,0.014113999999999998,10762700,436691000
41,"Jan 18, 2018",0.01243,0.016878999999999998,0.011828,0.015466999999999998,20949900,357038000
42,"Jan 17, 2018",0.010526,0.012768,0.007862000000000001,0.012058,16040600,302352000
43,"Jan 16, 2018",0.015158000000000001,0.015193,0.008343999999999999,0.010908,22247000,435390000
44,"Jan 15, 2018",0.018504,0.019169,0.014888,0.015238,13581600,531494000
45,"Jan 14, 2018",0.020853999999999998,0.021118,0.017769,0.018613,10141800,598981000
46,"Jan 13, 2018",0.01965,0.021961,0.019518,0.021095,16441400,564306000
47,"Jan 12, 2018",0.018641,0.020424,0.017828,0.019538,13342500,535328000
48,"Jan 11, 2018",0.023114,0.023215,0.017416,0.018621000000000002,21120000,663799000
49,"Jan 10, 2018",0.022036,0.023344,0.017993000000000002,0.022999000000000002,35833800,632840000
50,"Jan 09, 2018",0.025266999999999998,0.025572,0.021861000000000002,0.021942,27157200,725630000
51,"Jan 08, 2018",0.025506,0.028092000000000002,0.021027,0.025353999999999998,45192300,732452000
52,"Jan 07, 2018",0.029209,0.032391,0.025941000000000002,0.026297000000000004,99560700,838769000
53,"Jan 06, 2018",0.018857,0.029635,0.018829,0.029256,86278800,541450000
54,"Jan 05, 2018",0.019138,0.020998,0.015771,0.018711000000000002,69929000,549525000
55,"Jan 04, 2018",0.018011000000000003,0.021345,0.017953,0.019459999999999998,79646300,517128000
56,"Jan 03, 2018",0.013027,0.020094,0.012433,0.018056,135084000,374009000
57,"Jan 02, 2018",0.010263,0.013286000000000001,0.009625,0.013080000000000001,35460200,294657000
58,"Jan 01, 2018",0.011585999999999999,0.012226,0.010134,0.010134,27199400,332647000
59,"Dec 31, 2017",0.008787,0.011719,0.008589,0.011545999999999999,30462400,252265000
60,"Dec 30, 2017",0.01045,0.010674,0.008648999999999999,0.008891,14883000,300021000
61,"Dec 29, 2017",0.010735,0.011868,0.009627,0.010611,29663400,308179000
62,"Dec 28, 2017",0.012875999999999999,0.012878,0.009401999999999999,0.010879,34008100,369496000
63,"Dec 27, 2017",0.016135,0.016135,0.012483,0.012761,44206000,463023000
64,"Dec 26, 2017",0.013547,0.017118,0.011918000000000002,0.015858,90064100,388754000
65,"Dec 25, 2017",0.016162,0.022578,0.012459999999999999,0.013671,158042000,463784000
66,"Dec 24, 2017",0.010125,0.019156,0.009134,0.015346,174617000,290544000
67,"Dec 23, 2017",0.008277,0.012943000000000001,0.008076,0.010284,77540400,237530000
68,"Dec 22, 2017",0.010235,0.010235,0.0048259999999999996,0.007947,58049300,293718000
69,"Dec 21, 2017",0.009061,0.014088999999999999,0.008034999999999999,0.010048999999999999,184486000,260013000
70,"Dec 20, 2017",0.003346,0.010412000000000001,0.002646,0.008709999999999999,148392000,96013600
71,"Dec 19, 2017",0.002882,0.00361,0.002664,0.003182,13528700,82698800
72,"Dec 18, 2017",0.002877,0.0030559999999999997,0.002462,0.002886,7872790,82568500
73,"Dec 17, 2017",0.002725,0.0034840000000000006,0.002497,0.002865,21482700,78189400
74,"Dec 16, 2017",0.001599,0.0027429999999999998,0.001577,0.002724,12212500,45892900
75,"Dec 15, 2017",0.001814,0.0018629999999999999,0.001546,0.001756,1228770,52056000
76,"Dec 14, 2017",0.001482,0.001846,0.001462,0.001812,2361400,42515400
77,"Dec 13, 2017",0.001719,0.001738,0.001449,0.001634,939991,49298100
78,"Dec 12, 2017",0.001519,0.0017699999999999999,0.0013460000000000002,0.001718,1426780,43565400
79,"Dec 11, 2017",0.0015220000000000001,0.0017469999999999999,0.0013830000000000001,0.0016649999999999998,532787,43642600
80,"Dec 10, 2017",0.001503,0.0016300000000000002,0.001194,0.001532,750447,43110600
81,"Dec 09, 2017",0.001622,0.0016600000000000002,0.0012619999999999999,0.001497,1102540,46530400
82,"Dec 08, 2017",0.001568,0.001786,0.0012720000000000001,0.001471,1097550,44981800
83,"Dec 07, 2017",0.001644,0.001794,0.001376,0.0017289999999999999,2024320,47155500
84,"Dec 06, 2017",0.001518,0.0016460000000000001,0.0012460000000000001,0.0016460000000000001,1706450,43534300
85,"Dec 05, 2017",0.0015119999999999999,0.001632,0.001389,0.001521,1591410,43374000
86,"Dec 04, 2017",0.001233,0.001504,0.0011300000000000001,0.001399,1566390,35372000
87,"Dec 03, 2017",0.001103,0.0012980000000000001,0.001077,0.001125,620908,31646400
88,"Dec 02, 2017",0.0011949999999999999,0.001222,0.001082,0.001198,358454,34273300
89,"Dec 01, 2017",0.0010960000000000002,0.00125,0.000951,0.001093,674677,31433900
90,"Nov 30, 2017",0.001084,0.00128,0.0009050000000000001,0.001102,555738,31085600
91,"Nov 29, 2017",0.0011949999999999999,0.0014089999999999999,0.001005,0.001068,1059710,34278700
92,"Nov 28, 2017",0.001268,0.001376,0.001166,0.0011970000000000001,541741,36364100
93,"Nov 27, 2017",0.001215,0.001361,0.001142,0.001267,925893,34831100
94,"Nov 26, 2017",0.001224,0.0013310000000000002,0.001137,0.001303,522660,35086500
95,"Nov 25, 2017",0.00115,0.001232,0.001065,0.001139,523048,32986100
96,"Nov 24, 2017",0.001204,0.0012380000000000002,0.001036,0.001153,827451,34535400
97,"Nov 23, 2017",0.001072,0.0012369999999999998,0.0010550000000000002,0.001206,1314890,30726100
98,"Nov 22, 2017",0.0010539999999999998,0.0011560000000000001,0.000976,0.001072,707296,30215100
99,"Nov 21, 2017",0.00099,0.001143,0.0009369999999999999,0.000973,589948,28394700
100,"Nov 20, 2017",0.001047,0.0011560000000000001,0.000984,0.000991,676891,30024800
101,"Nov 19, 2017",0.001166,0.001168,0.001004,0.001125,402688,33433600
102,"Nov 18, 2017",0.001152,0.001176,0.000998,0.001094,466378,33036700
103,"Nov 17, 2017",0.0011769999999999999,0.001284,0.001006,0.0010810000000000001,1319400,33752300
104,"Nov 16, 2017",0.001168,0.001269,0.0010400000000000001,0.001179,1265180,33488200
105,"Nov 15, 2017",0.001123,0.001204,0.001026,0.0011619999999999998,1108540,32204600
106,"Nov 14, 2017",0.001044,0.0012380000000000002,0.0009710000000000001,0.001123,2738760,29919300
107,"Nov 13, 2017",0.0008820000000000001,0.001068,0.000874,0.0009789999999999998,340337,25273800
108,"Nov 12, 2017",0.001017,0.0010279999999999998,0.000833,0.0008810000000000001,583416,29159200
109,"Nov 11, 2017",0.001051,0.0010890000000000001,0.0009449999999999999,0.001018,488123,30138100
110,"Nov 10, 2017",0.001282,0.001306,0.00098,0.000991,746393,36741400
111,"Nov 09, 2017",0.0011220000000000002,0.001302,0.00108,0.001209,1177340,32157600
112,"Nov 08, 2017",0.001137,0.001217,0.001027,0.0011949999999999999,510361,32581400
113,"Nov 07, 2017",0.001044,0.0011539999999999999,0.001044,0.001072,276514,29926800
114,"Nov 06, 2017",0.001111,0.001185,0.001013,0.001046,628583,31828800
115,"Nov 05, 2017",0.001034,0.001217,0.001034,0.001179,338810,29621600
116,"Nov 04, 2017",0.001146,0.001196,0.001031,0.001108,380309,32837400
117,"Nov 03, 2017",0.001053,0.001175,0.000973,0.001149,463621,30184400
118,"Nov 02, 2017",0.001078,0.001163,0.000977,0.000985,1526460,30882400
119,"Nov 01, 2017",0.0010949999999999998,0.001143,0.0010199999999999999,0.001141,356745,31373100
120,"Oct 31, 2017",0.001163,0.001172,0.00101,0.0010960000000000002,803903,33338400
121,"Oct 30, 2017",0.001231,0.001231,0.001036,0.0011070000000000001,752761,35280400
122,"Oct 29, 2017",0.000917,0.001277,0.000916,0.0011769999999999999,19297100,26277100
123,"Oct 28, 2017",0.001037,0.001056,0.000965,0.000975,372075,29703700
124,"Oct 27, 2017",0.00106,0.0010789999999999999,0.0009339999999999999,0.001034,295701,30357100
125,"Oct 26, 2017",0.001036,0.001132,0.0009400000000000001,0.001001,770654,29680300
126,"Oct 25, 2017",0.001158,0.001161,0.000984,0.001036,778020,33183800
127,"Oct 24, 2017",0.0008230000000000001,0.0012490000000000001,0.000807,0.001158,2455390,23588900
128,"Oct 23, 2017",0.001015,0.001023,0.0008179999999999999,0.000825,754277,29081200
129,"Oct 22, 2017",0.001021,0.00103,0.0009199999999999999,0.001017,257149,29250400
130,"Oct 21, 2017",0.001021,0.001092,0.00091,0.001021,381382,29240800
131,"Oct 20, 2017",0.001082,0.001144,0.0009630000000000001,0.000964,686888,31002000
132,"Oct 19, 2017",0.001007,0.001088,0.0009710000000000001,0.0010279999999999998,357106,28845000
133,"Oct 18, 2017",0.001064,0.0011070000000000001,0.000932,0.0010609999999999999,319439,30482400
134,"Oct 17, 2017",0.0011560000000000001,0.001158,0.001003,0.001064,564014,33100500
135,"Oct 16, 2017",0.001194,0.0012,0.001059,0.001098,870225,34211300
136,"Oct 15, 2017",0.001111,0.001215,0.000983,0.001139,855285,31832000
137,"Oct 14, 2017",0.001131,0.001153,0.0010119999999999999,0.001052,521398,32390500
138,"Oct 13, 2017",0.001088,0.001146,0.001001,0.001075,839497,31173600
139,"Oct 12, 2017",0.001062,0.0011480000000000001,0.00101,0.001085,863314,30424200
140,"Oct 11, 2017",0.001048,0.0011560000000000001,0.0010400000000000001,0.0010609999999999999,887243,30013400
141,"Oct 10, 2017",0.001004,0.0011279999999999999,0.0009130000000000001,0.0010949999999999998,1217310,28762500
142,"Oct 09, 2017",0.001013,0.00106,0.000895,0.001004,778517,29003500
143,"Oct 08, 2017",0.001023,0.001115,0.000967,0.000968,744284,29300800
144,"Oct 07, 2017",0.000964,0.001072,0.0009539999999999999,0.001026,519021,27597200
145,"Oct 06, 2017",0.001037,0.0010609999999999999,0.000918,0.0009630000000000001,765870,29698200
146,"Oct 05, 2017",0.0010550000000000002,0.0010609999999999999,0.0009570000000000001,0.0009960000000000001,388977,30218300
147,"Oct 04, 2017",0.0010810000000000001,0.0011220000000000002,0.0009480000000000001,0.0010539999999999998,2140740,30943100
148,"Oct 03, 2017",0.001188,0.0011949999999999999,0.0010630000000000001,0.001078,546129,34022600
149,"Oct 02, 2017",0.001143,0.001239,0.001099,0.001188,993862,32714400
150,"Oct 01, 2017",0.001217,0.001266,0.001083,0.001143,1257630,34857000
151,"Sep 30, 2017",0.001168,0.001369,0.0011279999999999999,0.001217,1916440,33450800
152,"Sep 29, 2017",0.0013,0.0013039999999999998,0.0011220000000000002,0.001127,1417990,37221000
153,"Sep 28, 2017",0.001431,0.001431,0.001245,0.001301,6459750,40955300
154,"Sep 27, 2017",0.001322,0.0014759999999999999,0.001289,0.001389,5750970,37839600
155,"Sep 26, 2017",0.001416,0.0015400000000000001,0.001286,0.001287,5841420,40531700
156,"Sep 25, 2017",0.001175,0.001782,0.0010689999999999999,0.001416,22814900,33631500
157,"Sep 24, 2017",0.001023,0.001219,0.000919,0.001176,5040800,29272000
158,"Sep 23, 2017",0.000938,0.00103,0.0009289999999999999,0.000985,899244,26844600
159,"Sep 22, 2017",0.000977,0.001015,0.0008900000000000001,0.000941,2437060,27970400
160,"Sep 21, 2017",0.001009,0.001164,0.000866,0.0009429999999999999,1591360,28893000
161,"Sep 20, 2017",0.0009390000000000001,0.001204,0.000858,0.001053,1954400,26871700
162,"Sep 19, 2017",0.001025,0.00103,0.000857,0.0009400000000000001,1150030,29332800
163,"Sep 18, 2017",0.0009599999999999999,0.001065,0.0009140000000000001,0.0010220000000000001,559538,27469400
164,"Sep 17, 2017",0.000965,0.000985,0.0008730000000000001,0.000926,167100,27612500
165,"Sep 16, 2017",0.000964,0.001008,0.000891,0.0009289999999999999,671310,27579700
166,"Sep 15, 2017",0.0008439999999999999,0.001006,0.0007650000000000001,0.0009660000000000001,514120,24163900
167,"Sep 14, 2017",0.001084,0.001098,0.000826,0.0008380000000000001,706440,31008100
168,"Sep 13, 2017",0.001163,0.001167,0.000986,0.001084,465711,33274900
169,"Sep 12, 2017",0.00118,0.001312,0.001108,0.001126,923112,33760000
170,"Sep 11, 2017",0.001233,0.001267,0.001125,0.001179,827855,35268000
171,"Sep 10, 2017",0.001296,0.001296,0.0011359999999999999,0.001234,596485,37095200
172,"Sep 09, 2017",0.001256,0.001315,0.001181,0.001258,363648,35928300
173,"Sep 08, 2017",0.0013449999999999998,0.0014449999999999999,0.001184,0.001253,1029710,38477700
174,"Sep 07, 2017",0.0013859999999999999,0.00143,0.001301,0.001344,924423,39642200
175,"Sep 06, 2017",0.0014140000000000001,0.001536,0.001361,0.001433,1389790,40444200
176,"Sep 05, 2017",0.001248,0.001509,0.0010609999999999999,0.001369,2175390,35705500
177,"Sep 04, 2017",0.001431,0.001464,0.0010539999999999998,0.001242,1641350,40938900
178,"Sep 03, 2017",0.001338,0.0014529999999999999,0.001286,0.001385,705628,38274700
179,"Sep 02, 2017",0.001477,0.001529,0.0012619999999999999,0.001382,930484,42252600
180,"Sep 01, 2017",0.0017989999999999998,0.001802,0.0014039999999999999,0.001475,2690590,51469900
181,"Aug 31, 2017",0.001325,0.001802,0.001291,0.0018,7681130,37900700
182,"Aug 30, 2017",0.001103,0.0012369999999999998,0.001045,0.0012369999999999998,656018,31559600
183,"Aug 29, 2017",0.001184,0.001186,0.001052,0.001149,670392,33878700
184,"Aug 28, 2017",0.001129,0.0011970000000000001,0.001074,0.001182,765982,32299000
