,Date,Open,High,Low,Close,Volume,Market Cap
0,"Feb 28, 2018",1.09,1.23,1.05,1.06,1839730,260679000
1,"Feb 27, 2018",1.23,1.25,1.08,1.1,2789550,294196000
2,"Feb 26, 2018",1.23,1.28,1.19,1.23,1650060,295086000
3,"Feb 25, 2018",1.23,1.3,1.16,1.21,1202500,294946000
4,"Feb 24, 2018",1.31,1.36,1.2,1.23,1872460,314754000
5,"Feb 23, 2018",1.21,1.37,1.14,1.32,3370030,288826000
6,"Feb 22, 2018",1.26,1.39,1.09,1.23,3007610,301123000
7,"Feb 21, 2018",1.32,1.42,1.11,1.26,3777420,317242000
8,"Feb 20, 2018",1.6,1.62,1.26,1.33,6522220,383846000
9,"Feb 19, 2018",1.39,1.66,1.21,1.59,10619600,333462000
10,"Feb 18, 2018",1.2,1.43,1.05,1.4,6227700,286893000
11,"Feb 17, 2018",0.995658,1.19,0.983455,1.19,4000670,238530000
12,"Feb 16, 2018",1.0,1.04,0.924691,0.9965149999999999,1243790,240425000
13,"Feb 15, 2018",1.03,1.07,0.9613219999999999,1.01,2709260,245915000
14,"Feb 14, 2018",0.800916,1.24,0.785644,1.01,3180900,191876000
15,"Feb 13, 2018",0.8476530000000001,0.849892,0.745219,0.801265,281850,203073000
16,"Feb 12, 2018",0.7328319999999999,0.846943,0.726402,0.830383,234201,-
17,"Feb 11, 2018",0.7678189999999999,0.789532,0.725288,0.729694,143034,-
18,"Feb 10, 2018",0.85109,0.9405620000000001,0.733422,0.769066,144515,-
19,"Feb 09, 2018",0.79667,0.90743,0.761844,0.8683420000000001,125550,-
20,"Feb 08, 2018",0.789037,0.870134,0.7700170000000001,0.785397,358548,-
21,"Feb 07, 2018",0.882117,0.9369790000000001,0.7127220000000001,0.789858,736475,-
22,"Feb 06, 2018",0.695512,0.9216190000000001,0.538115,0.8902389999999999,841198,-
23,"Feb 05, 2018",1.06,1.09,0.586339,0.699048,738262,-
24,"Feb 04, 2018",1.3,1.3,0.9594950000000001,1.07,2063750,-
25,"Feb 03, 2018",0.884674,1.34,0.724908,1.3,2760030,-
26,"Feb 02, 2018",0.790528,1.28,0.547151,0.879497,1023190,-
